,Tweets
166,"@Gregorio_Goyo Oye goyo, eso lo dije el 2006, recurso del gas es para Chile, petro química en arequipa para chile"
167,"RT @ArdidDeLaRazon: “Vizcarra no les da importancia porque son pocos, esa relación no funciona. Pero él [Martín Vizcarra] no tiene partido,…"
168,"@pcmperu @CesarVPeru @exitosape @Agencia_Andina @noticias_tvperu Cuales resultados? En el país, de los ciegos el tuerto(ladrón) es rey"
169,RT @agente711: #YoDefiendoLosDDHH derechos humanos llaman a promover el homosexualismo en niños hdp eso es abuso un niño que sabe?aqui nos…
170,"Vitocho, el CONG. Del sí pero no, no pero si, propone autodisolverse, 4 pelagatos, mermeprensa de porquería y los d… https://t.co/fbRkvCUt9y"
171,"RT @tamaritaKLOG: Otra Huilcada más🤦‍♀️
Alguien le puede pasar la voz a Indira Huilca que también le toca largarse de este Congreso. #Arras…"
172,"@socioperiodismo La merme, la merme, la merme"
173,"RT @Pulmon_de_Susan: Ahora que ha salido la lista de ""politicos"" que recibieron ENTRADAS DE FUTBOL de Edwin Oviedo... voy a dejar esto por…"
174,"@JaimeChincha @RPPNoticias Merme, merme, merme"
175,"RT @gildatrkovic: ReferéndumTrucho de  #VizcarraDictador nos libra de un patán, gritón, mal encarado rábano del montón https://t.co/Kzg0eOz…"
176,"RT @blogcyh: Interesante. Según info de @ONPE_oficial, 1 de cada 4 peruanos no fue a votar en el #Referéndum.

Así que no se emocione mucho…"
177,@larryportera @jfowks @el_pais @cnddhh Jijijijuju
178,"RT @ayatacolafauci: Mávila H. al premier: ""¿Habrán cambios ministeriales?"", y le responden: ""Claro, a los que renunciaron"". Risas de ambos.…"
179,"RT @vince_bryce: Los MALNACIDOS del canal robado ,aquí se les ve muy , pero muy felices con Alan Garcia , FESTEJANDO Y BAILANDO ,pero ahora…"
180,RT @MolinariJulia: Que linda Marisol Pérez Tello la autora del D.U. 003 que facilitó la venta de activos de #Odebrecht se permite recomenda…
181,@laconchacaviar @RoloReategui Una soga
182,RT @ZEGARRAAGUILAR: Un ránking sobre las naciones más ignorantes del mundo ubica a Perú en un lamentable cuarto lugar. GANO EL SI¡¡¡¡Todo s…
183,"Toledo resultó mejor negociador q MP, él sólito logró 20 millones  dólares en 1 obra, los fiscalitos 15 millones dó… https://t.co/ta5BfecSmU"
184,RT @isique_pedro: #Odebrecht arregló con el fiscal Rafael Vela apoyado por el Gobierno de @MartinVizcarraC que pagará 15 millones de dólare…
185,"RT @sullama: Porque @MartinVizcarraC y Gorriti necesitan tener a su operador político,José D Pérez como héroe, para evitar se sancione a lo…"
186,@victori39804465 @PipoHUERTA Burrita
187,RT @victori39804465: HUILCADAS!!!! https://t.co/SWzAS21qWO
188,"RT @SalitaSin: Vamos a hacer famoso al salvaje CARLOS NEGRETE GARCÍA, con el
DNI 25839707 que golpea a un anciano por reclamar una cola jus…"
189,@Manifiesto_pe @AlanGarciaPeru @FiscaliaPeru @APRA_Oficial Con la q tiene actitudes de callejón?
190,RT @tamaritaKLOG: Ya comenzó @MartinVizcarraC a limpiar a sus socios primero a  odebrecht luego sigue PPK y por último Humala el pacto de l…
191,@DDVEGAPERU Y a puntapies
192,@sigridbazan Como es posible q mermeprensa tenga soplones
193,RT @MEMEOPERU: Vizcarra: el referéndum no soluciona los problemas del Perú. 🤣🤣🤣😅 https://t.co/AZLX9tjgM6
194,"RT @TRICICLODELPERU: Nadincita Yamila Osorio, gobernadora de Arequipa, hasta hace poco pedía que Mamani sea linchado por tocar a una aeromo…"
195,@canalN_ @HUGOCAM01369992 Y webas? No defendidas el mamarracho de referendum? Tontin util
196,"@pavese @cnddhh Jijijijuju, ni tu te lo crees"
197,"Inútil Cateriano opinando en camal. ""M"", d que? Q sabe?, tan caídos están q recurren a un político inservible?"
198,@Politica_ECpe Simplón y cojudete
199,RT @uggoes: @Politica_ECpe Recién lo dices IMBECIL.... después de haber apoyado el referéndum doble moral camaleón
