,Tweets
186,"RT @dil_dilber: Es un asco lo que vivimos actualmente en nuestro país. La prensa mientras distraen con el cuento de""Mamani"" se está gestand…"
187,"RT @blogcyh: ¿Se acabará con esta renuncia la dictadura caviar y abusiva en la ex @pucp?

Fuente: @diariocorreo 12.12.18 https://t.co/vWOBr…"
188,"RT @sullama: ASI ES:@Frospigliosi""Que el pueblo ha ganado es mentira, él ha puesto las preguntas, él tomó  las decisiones y él orientó a la…"
189,@ore_pap Falta “todas las anteriores” xq hay un tremendo empate 👏🏻
190,"RT @_gonzalez_jordi: Donde quedó la presunción de inocencia?
Donde quedó el debido proceso?
Donde quedó que la duda favorece al acusado?
Dó…"
191,RT @elhigadodmarita: La respuesta de @reyreysincorona saca del cuadro a la lacra delincuencial de izquierda que creyó tener patente de cors…
192,"RT @Andrea_Narvaez: ""Fujiaprismo"" La palabra más difundida en los últimos meses por la argolla socialconfusa para justificar su ineptitud y…"
193,RT @oscarevaldes: Es inconcebible que empresas internacionales con cómplices empresarios nacionales han saqueado el PAIS puedan seguir cont…
194,"RT @hermanntertsch: Los que han vivido de los escraches y del dinero chavista del secuestro de Venezuela se alarman, como ursulinas ante un…"
195,"RT @elhigadodmarita: ¿Ya salió algún fiscal vizcarrista a acusar a la organización criminal ""Los Uñas Largas"" infiltrada en la PUCP? ¿O es…"
196,"RT @JuanMendiz: @Cecilia605040 @soyladiestra Directivos, en el caso de la PUCP, bien podrían considerarse como organización criminal; es oc…"
