,Tweets
171,"RT @federicomerani: @meiermq Por eso, para que el nacionalismo corrupto, cocinero y asesino no vuelva jamás, los Supercholos hoy votaremos…"
172,"RT @SILVYTA27: Ya tiene los resultados??, otra prueba más de que @JNE_Peru y @ONPE_oficial es sólo una oficina más de la @presidenciaperu m…"
173,"RT @ricardocea1403: #Referendum2018
Sólo una cosa diré:
Hay que ser bien, biennnn, pero biennnn ...... para creer que el Perú será Suiza de…"
174,"RT @carlosc00268781: En las próximas elecciones los minúsculos partidos de Goyo, Antauro, Veronika y el moradito, serán tratados como los g…"
175,RT @Patricia_Neyra: No se para qué vamos a votar si me tinka que ésto ya está arregladito de acuerdo a la última merme encuesta que desliza…
176,RT @DatoCesar: Mesa del dictador @MartinVizcarraC no está instalada en Moquegua. Ni en su pueblo lo quieren! #Referendum4vecesNO
177,"RT @Ricardogrados73: A los millones de peruanos:
1. Sabes de qué se trata el referéndum de hoy?
2. Has analizado tu voto con gente que sabe…"
178,RT @TuKuyRiKuy4: Nunca como hoy acudo a las urnas con tanta tristeza porque a un demagogo irresponsable se le ocurre cambiar nuestra Consti…
179,"RT @MarthaChavezC: @MaribelToledo Yo también tengo cuatro preguntas para ti y para comunicadores como tú:
1) ¿Alineada con el gobierno?
2)…"
180,"RT @PabloUrri: @romancendoya @Dantuzum El referéndum es la prueba +fehaciente d q hay autocracia en🇵🇪.
Vizcarra dicta las 4 preguntas, orde…"
181,"RT @Manifiesto_pe: ESPOSA DE “EUFROSINO” SE INDIGNA POR RECURSOS PÚBLICOS

Diana Chávez, empleada de la ONG @ACTransparencia, se mostraba m…"
182,"RT @veritatisperu: 👇Miren el mamarracho de acuerdo entre fiscal Vela y Odebrecht CON FACILIDADES DE PAGO! 610 millones en 15 años!

No quer…"
183,RT @mili_Brujita: Peruano q ama a su patria y no queremos verlo como Venezuela. Mañana debemos marcar #4vecesNo y q Vizcarra se meta su ref…
184,"RT @laconchacaviar: Nuevamente se vulnera el debido proceso con el congresista @MoisesMamaniCo. Se le suspende por supuestos.

🔴 @Carlos_Br…"
185,"RT @mleon33: Muy oportuna la suspensión de @MoisesMamaniCo justo en la previa al referéndum, le sirve al gobierno como ""mal ejemplo para nu…"
186,RT @Gatitadelsur: Lo repito y lo repito el referéndum es una FARSA! Si vamos a votar será para no pagar la estupida #multa ! pero en GRAN F…
187,RT @gabrielitaaa10: @Manifiesto_pe @sportboys @SUNATOficial @IndecopiOficial @MartinVizcarraC Traidores y arrastrados https://t.co/qgFNQWAc…
188,"RT @romancendoya: Ipsos —dentro de su servilismo al gobierno— manda “en secreto” su simulacro de votación, que es otra felación — una más—…"
189,"RT @Manifiesto_pe: ""REFERÉNDUM ES UN FRAUDE""

Congresista @Mauriciomulder afirma que referéndum de mañana es un ""fraude"" ya que el gobierno…"
190,RT @4vecesno: Hasta este loco tiene razón 😂 #4VecesNO PD: No es meme. https://t.co/jY8zZD40Mi
191,RT @exitosape: #LuzSalgado reclama que las mujeres fujimoristas no son defendidas cuando son víctimas de ataques. https://t.co/JP4YnNETgS
192,"RT @Mauriciomulder: A ver srs del @JNE_Peru si se despiertan: al fraude que es que el gobierno use prefectos para hacer campaña, ahora @ips…"
193,"RT @Piery711: si @latam_per sigue negando video del interior del avion,, debe otorgar la grabacion CVR de la cabina del piloto donde se gra…"
194,@dsalaverryv @PalomaNoceda Esperemos que esa denuncia sea cierta al igual que sus viajes de representación 🙄🙄🙄🙄
195,RT @4vecesno: #4VecesNO Aún es posible ganarle a los rojos! https://t.co/bhj29KQb6G
196,RT @danaloby: Pelearemos ante el FRAUDE de @MartinVizcarraC demostremos que este #Referendum2018 es un verdadero #Mamarracho Que el verdade…
197,"RT @MarthaChavezC: A todo esto, ¿sabe alguien dónde está ""Toñito"" Camayo? ¿de asesor de M.Vizcarra?, ¿tomando ron Zacapa con el imitador de…"
198,@KalinDominguez @congresoperu Que pena Congresista una sarta de Cobardes 😡Xq no exigieron vídeos del vuelo 🤔
