,Tweets
176,RT @ElianaCarlin: Escuchen a @GGG_pe en la PUCP ahora https://t.co/sSWanaWodN
177,"RT @peru21noticias: El postulante a la Alcaldía de Lima, Gustavo Guerra García (@GGG_pe) conversó con nosotros sobre sus propuestas y sus o…"
178,"#NoMasYucas. Vamos a investigar todo lo hecho por Castañeda Lossio. Sobre todo, cómo permitió a OAS y Odebrecht ven… https://t.co/eZ4la04TPO"
179,Desde la Margen Izquierda del Río Rímac reitero mi propuesta: tenemos que reubicar a las personas que ni con muros… https://t.co/XPmKaJSFyB
180,"""Hay también 1.5 millones de limeños que hoy no tienen acceso al transporte público, porque viven en zonas pobres y… https://t.co/RvUFXc4KXy"
181,"""Los limeños pierden mucho tiempo en el tráfico. Tenemos que devolverle el tiempo a la gente""."
182,"Ahora estoy en vivo por @Latina_Noticias. Véanlo aquí:
https://t.co/ZFT227DEVX"
183,"RT @peru21noticias: Gustavo Guerra García (@GGG_pe ) sobre propuestas: ""Río Verde estará listo en dos años"" https://t.co/MyxjhnyZvJ
Por: @r…"
184,"RT @Gabriel_Floyd: El viernes sale la entrevista de @mal_menor con @GGG_pe, a ver que propone. https://t.co/jppSnFSJ23"
185,"RT @mal_menor: La próxima víctima de #NoTePases a punto de entrar a horno. Este viernes: Gustavo Guerra García, el candidato que nunca sacó…"
186,"El evento Ciudad Mujer, programado para hoy a las 6 de la tarde, ha sido postergado. Aún no tenemos la nueva fecha.… https://t.co/LBXPGmZfSg"
187,"Efectivamente, pondremos dispensadores de condones. Sexo seguro y responsable. #EsLoJusto
https://t.co/nmyabX5flh"
188,Las personas con menos ingresos no pueden contratar una movilidad para llevar a sus hijos al colegio. Esto los aliv… https://t.co/u2V1h48x5y
189,"Ahora mismo estoy contestando a sus preguntas #EnVivo desde el Corredor Rojo.
https://t.co/gLLRw5N3rB"
190,"Me han preguntado mucho por esta propuesta. Por ejemplo, ¿de dónde saldrán los autos para la movilidad pública?
Pue… https://t.co/PmAes6unky"
191,"En un momento estaré en el Colegio de Arquitectos del Perú exponiendo nuestra visión para Lima @RedCapLima 
Transmi… https://t.co/70s5gqbKot"
192,"RT @RedCapLima: Transmisión del Foro: Propuestas Municipales  2019 - 2022, un espacio donde los candidatos  a la alcaldía de #Lima darán a…"
193,"RT @Wilmr_Damian: @TatianaAstengoB Estuve viendo las propuestas de @GGG_pe y pues, a mi parecer tiene muy claro lo que lima necesita, votar…"
194,Esta es la solución contra las ratas. https://t.co/A3lmse7pWS
195,"El fujimorismo y la Señora K detienen las reformas que necesitamos. 
No van a querer irse del Congreso por voluntad… https://t.co/xjl96k90LJ"
196,"No se puede construir un país, ni una ciudad, conviviendo con la corrupción.

Por eso, si la reforma que necesita e… https://t.co/kKEU58Dka5"
197,"¿Te sientes tranquilo cuando tus hijos van o vuelven del colegio? ¿No puedes pagar una movilidad escolar?
La seguri… https://t.co/iOmHDvWPUM"
198,"Los jóvenes tienen derecho a decidir, y el Estado debe proteger su salud. Por eso, vamos a poner dispensadores públ… https://t.co/2nnuMSA1sq"
199,"(4/4) Sobre la fase preparatoria, los estudios de pre-inversión están avanzados y solo falta su revisión y aprobaci… https://t.co/YHLAkkeKuX"
