,Tweets
124,RT @MarisaGlave: El fujimorismo una vez más contrabandeando temas. Aprovecha la demanda ciudadana por la lucha anticorrupción y aprueba nor…
125,RT @PatyDonayre: Congresista Velasquez dice q la ley de financiamiento ilicito q se pretende aprobar hoy no tiene que ver con la pregunta 2…
126,"RT @noticias_tvperu: EN VIVO| Canciller @NestorPopolizio: ""Una vez que concluya el proceso de asilo, continuaremos con el proceso de extrad…"
127,RT @noticiAmerica: El canciller dijo también que Costa Rica informó sobre un pedido de asilo de Alan García a su embajada https://t.co/nx6V…
128,RT @alexperec: #Última Llamada. Esta noche nos vemos a las 7. Para asegurar que la banda de dipsomanós que suelen ir a las presentaciones (…
129,RT @joaquinreyh: Sigue creciendo la lista de casos en los que Fuerza Popular ha actuado para beneficiar económicamente a grupos de interés:…
130,"RT @socioperiodismo: Aquí no hay ""antis"". Aquí lo que hay es Pro casino-Pro salas de juego,  En vez de legislar en favor de la sociedad y f…"
131,RT @JuanSheput: El Apra y el fujimorismo no quieren que los casinos y tragamonedas paguen impuesto selectivo al consumo como lo hacen otros…
132,TC dice que evaluará artículos sobre cuestión de confianza cuando corresponda https://t.co/9Q54GigR4u vía @elcomercio_peru
133,El congresista Mamani dice que tiene derecho a la defensa. Por supuesto que sí. La puede ejercer en el pleno. Nada… https://t.co/WIcjWv1XF9
134,Juan Sheput: “PpK perdió una gran oportunidad para consolidarse como partido oficialista” https://t.co/jRL0s7PJ1P vía @elcomercio_peru
135,RT @mitsmr: NEW. #MachineLearning in the Travel Industry: The Data-Driven Marketers’ Ticket to Success —Michael Schrage and @DavidKiron1 ht…
136,Costa Rica desmiente a defensa del expresidente y confirma que se le consultó sobre posible asilo para Alan García… https://t.co/rHKIOk5jP5
137,El Apra y el fujimorismo no quieren que los casinos y tragamonedas paguen impuesto selectivo al consumo como lo hac… https://t.co/z6F00xrqej
138,RT @ClaraEOspinaG: Iquitos en la tv colombiana. https://t.co/qY06P4upPH
139,Piden al TC que suprima artículos sobre cuestión de confianza del referéndum https://t.co/i3hcJx7YQW vía @elcomercio_peru
140,RT @ColombiaRisk: Our December newsletter is out! Make sure to read all about the latest political events in Colombia! | ¡Nuestro boletín d…
141,RT @ABC_Cultural: Versos y palabras colorean el bicentenario del @museodelprado https://t.co/gAJCZbpsle https://t.co/MZFuPHBBH5
142,RT @jdealthaus: Las plantas de revisión técnica no sirven para nada. Son un trámite adicional para sacarle plata y tiempo al dueño de un ve…
143,RT @PatyDonayre: En calidad de demandantes Ayer presentamos con @JuanSheput un oficio al @TC_Peru solicitando suprimir de consulta sobre bi…
144,@lopezobrador_  dice en primera conferencia que presentará hoy iniciativa al Senado para reformar Constitución y su… https://t.co/wwsYaLOrIb
145,"Anulan impedimento de salida del país contra Guido Aguila, del CNM, sindicado como parte de los Cuellos Blancos del… https://t.co/mjep3NqCJu"
146,"RT @tuestadavid: Dime q tanto respetas a tus maestros y te diré cómo es tu sistema educativo. Asia, respeto reverencial, alto puntaje PISA.…"
147,RT @elcomercio_peru: .@MTC_GobPeru interpone denuncia penal contra gerente de Farenet https://t.co/8Q1M0HfV0U
148,RT @Lauletras: primero Iza Motors y ahora Farenet. Dos auspiciadores de Butters en escándalos de malos manejos y corrupción. ¿qué mala suer…
149,RT @noticias_tvperu: EN VIVO| Entregan tres nuevos aviones a la @fapperu ensamblados por Seman. Las aeronaves serán utilizadas por nuevas g…
150,RT @ClaraEOspinaG: Hace 25 años fue abatido Pablo Escobar. Yo trabajaba en @ELTIEMPO⁩ Hicimos una edición extraordinaria que ganó el Premio…
151,RT @ibonpereztv: A este león lo rodearon 20 hienas hambrientas con la intención de devorarlo. Estaba a punto de desistir   cuando inesperad…
152,"RT @gvillasis: #EXCLUSIVO Documentos y testimonios confirman que ejecutivo de Banca Privada de Andorra, Andrés Sanguinetti vino al Perú par…"
153,RT @DataScienceCtrl: 10 great books about R https://t.co/FVfaIcQIyl
154,"Y a ella quién la habrá inducido? 

ONPE separa a capacitadora que habría inducido a ciudadanos a votar contra bica… https://t.co/T4z6KH4Y4o"
155,"RT @mrh773: De ocurrir un desastre ¿Quien asume la responsabilidad? ¿Para tenemos Leyes de Gestión de Riesgos, Cambio Climático? @DeltaMdel…"
156,"RT @TheEconomist: Marx’s ideas—about monopolies, rent-seeking and casual labourers—are more relevant than they have been for decades https:…"
157,RT @kowaizsi: Worth a read.. https://t.co/ReMCwdg5cJ
158,Realmente buena esta columna sobre la cada vez más intrascendente CADE: Filtros e infiltrados | La República… https://t.co/Jexercor1F
159,"No, no es broma de mal gusto. Rodolfo Orellana denuncia a juez Concepción Carhuancho y la Fiscalía abre inmediata i… https://t.co/wJcQcF1eMr"
160,RT @Politica_ECpe: Fiscalía abre investigación a Alan García por terminal del Callao ►https://t.co/Q1qw7f6DaY (Por  @jmiani13) https://t.co…
161,"RT @gvillasis: Fiscalía señala que ex presidente, Alan García, habría emitido dos decretos de urgencia para  facilitar concesión del ternin…"
162,Memorable. La dignidad de Rose Parks en todo su esplendor. https://t.co/qbVUQ8ots9
163,"RT @canalN_: ""Nada ha dañado más a México que la deshonestidad de los gobernantes"", afirmó  https://t.co/mVVDe4PmOt"
164,"RT @Mundo_ECpe: #TomaDeProtesta | Investidura de #AMLO: ""Al margen de la ley nada, y por encima de la ley nadie"" ► https://t.co/UMfo81eoSo"
165,"RT @Excelsior: ""Trabajaré 16 horas diarias. Haré cuanto pueda para obstaculizar las regresiones de corruptos': @lopezobrador_ 

#TomadeProt…"
166,@Invoo Estás seguro que no hay ninguna dama de manera oficial?
167,"RT @jgodoym: “Durante los años del fujimorato, que Roque Benavides apoyó hasta con entusiasmo, no hubo una sola palabra suya para hablar so…"
168,Este es el estilo de los que pontifican sin tratar de averiguar primero. Se invitó a parlamentarias de la Comisión… https://t.co/c3G02SSb45
169,"@atownsendk @VeronicaZavalaL Hablar sin conocer es lamentable. Fueron invitadas, pero no asistieron."
170,RT @SolCn: El comentario atenta contra la prohibición de no intervenir política.  Que otra persona lo escriba no constituye menos violación…
