,Tweets
161,RT @whuacasi: #ÚLTIMO: Solo Fuerza Popular se opone firmar acuerdo para votar este miércoles suspensión por 120 días de congresista Moisés…
162,"RT @DanielUrresti1: Gracias miki !
El estado dejará de recibir 400 millones de soles en impuestos gracias a Uds!
Si con ese ardor defendier…"
163,@silvanacanout La pucp si.
164,"SI
SI
SI
NO

Como quieras verlo ... https://t.co/qi1FxyXc2r"
165,RT @lucianolopez27: Me consultan si legalmente los presos pueden “tuitear” y manejar sus redes sociales desde el penal. NO debieran. Es DEL…
166,Persecución política imbéciles https://t.co/OkBybQfpHF
167,LÁRGATE https://t.co/VIr9g83onq
168,RT @GermanLoero: ¿Pueden por favor dar la pensión de gracia al señor actor de 90 años Guillermo Campos el cual está enfermo señores del @co…
169,"SI
SI
SI
NO https://t.co/rbFPzxHREb"
170,"RT @patriciagamarra: Blindaron a Chavarry y ahora a Mamani. ""Con mis hijos no te metas"", pero con las niñas y mujeres peruanas haz lo que q…"
171,Persecución Politica https://t.co/7PqI2JkTiD
172,"RT @TatianaAstengoB: Se meten con #DomingoPerez se meten con el pueblo peruano . Apoyo ciudadano para nuestro fiscal ! 💪🏼🇵🇪
#FueraChavarry…"
173,@pelusinharo @MartinVizcarraC Claro que si pero a la par que siga persiguiendo a los corruptos y metiéndolos presos ya?
174,RT @pitucos_txt: https://t.co/Y1oGBvkuWa
175,"RT @LDavelouis: Aquí, Carlos @TubinoCarlos proponiendo que el congreso siga blindando a Donayre. A un ladrón. A uno que le robó al Perú y a…"
176,@Sarrtamrod @gonzalomolina78 @malditaternura A mi tb.
177,RT @gonzalomolina78: Una maravilla el monólogo del secretario de AG frente a un mudo Beto Ortiz. ¿Nada que cuestionar @malditaternura?
178,"RT @noakeikope: Se meten con José Domingo Pérez, se meten con todos!! #TodosSomosJoseDomingoPerez https://t.co/vMWUoaEDoD"
179,"RT @socioperiodismo: En el Perú, ni el ex presidente Alan García tiene corona, el único que tiene corona es el gral Donayre. Fina cortesía…"
180,RT @jotabruce: Esconder en el Congreso al delincuente Donayre confirma que Tubino y los demás fujimoristas no entienden lo que está sucedie…
181,SI SI SI NO https://t.co/ce1mil4zNS
182,Algo tienes que hacer @MartinVizcarraC https://t.co/hEK8UwgCyq
183,@JoseDomingoPe https://t.co/A6yP3dnR1k
184,@chicharronpress @gonzalomolina78 Quiere ser su defensa.
185,"Uruguay se suma a la "" persecución política ""."
186,"RT @patarevalo: Excelente reportaje de @Cuarto_Poder s/ la corrupción, las conferencias de García y las presiones de Fuerza Popular y de un…"
187,"@FranLaraMonge Que dice q no le alcanza y solo sigue ordenes.
Ya pe loquito abúrrete
Ya es la mejor ya"
188,@FranLaraMonge Me avisas https://t.co/FXSLGG0d8v
189,@omarsaco Habla https://t.co/SjU3hqwF8C
190,@FranLaraMonge @LeylaChihuan Me cuentas https://t.co/zwIWtK1YYr
191,@CalifaPeruviano Fuers?
192,Oído a la música https://t.co/mOdwzbZm1z
193,"@FranLaraMonge Manejo de su carrera y sus acciones.
No solo se mnejan vehículos, vea ud el diccionario."
194,@omarsaco TAPER
195,"@omarsaco Manotazo de ahogado!
TAPER"
196,"@FranLaraMonge Donde está el bullying? 
Se le crítica por su manejo.
Nada tiene que ver lo que mencionas."
197,"@omarsaco Ya sabemos xq quieres seguir en lo mismo.
Tus palabras son un reflejo."
198,RT @PeriodistaFigue: ¿Los suecos hacen teletones? No. Cobran impuestos a la ganancia empresarial y la salud pública es impecable.
